is_wasm,time,width,height,timestamp
false,2.8999998569488525,100,100,2023-04-30T18:21:48.166Z
false,3.700000047683716,100,100,2023-04-30T18:21:51.030Z
false,3.4000000953674316,100,100,2023-04-30T18:21:54.361Z
false,3.4000000953674316,100,100,2023-04-30T18:21:57.842Z
false,4,100,100,2023-04-30T18:22:02.117Z
false,5.800000190734863,100,100,2023-04-30T18:22:05.420Z
false,2.700000047683716,100,100,2023-04-30T18:22:08.525Z
false,4.400000095367432,100,100,2023-04-30T18:22:11.668Z
false,5.700000047683716,100,100,2023-04-30T18:22:14.499Z
false,6,100,100,2023-04-30T18:22:19.316Z
false,33.700000047683716,100,100,2023-04-30T18:22:26.161Z
false,2.6000001430511475,100,100,2023-04-30T18:22:28.604Z
false,3.5,100,100,2023-04-30T18:22:30.912Z
false,2.8000001907348633,100,100,2023-04-30T18:22:33.212Z
false,2.5,100,100,2023-04-30T18:22:35.934Z
false,2.4000000953674316,100,100,2023-04-30T18:22:38.439Z
false,2.700000047683716,100,100,2023-04-30T18:22:40.988Z
false,2.4000000953674316,100,100,2023-04-30T18:22:43.201Z
false,2.700000047683716,100,100,2023-04-30T18:22:45.808Z
false,4,100,100,2023-04-30T18:22:49.179Z
false,3.200000047683716,100,100,2023-04-30T18:22:52.135Z
true,8.799999952316284,100,100,2023-04-30T18:24:30.240Z
true,5.900000095367432,100,100,2023-04-30T18:24:31.983Z
true,4.1000001430511475,100,100,2023-04-30T18:24:33.236Z
true,6.299999952316284,100,100,2023-04-30T18:24:34.577Z
true,6,100,100,2023-04-30T18:24:36.630Z
true,3.8000001907348633,100,100,2023-04-30T18:24:37.977Z
true,3.5,100,100,2023-04-30T18:24:39.244Z
true,3.9000000953674316,100,100,2023-04-30T18:24:40.561Z
true,3.8999998569488525,100,100,2023-04-30T18:24:41.936Z
true,4.700000047683716,100,100,2023-04-30T18:24:43.243Z
true,4.3999998569488525,100,100,2023-04-30T18:24:44.563Z
true,3,100,100,2023-04-30T18:24:49.965Z
true,3.8999998569488525,100,100,2023-04-30T18:24:51.223Z
true,4.700000047683716,100,100,2023-04-30T18:24:52.663Z
true,4,100,100,2023-04-30T18:24:54.070Z
true,4.5,100,100,2023-04-30T18:24:55.406Z
true,3.1999998092651367,100,100,2023-04-30T18:24:56.955Z
true,5.099999904632568,100,100,2023-04-30T18:24:58.356Z
true,5.400000095367432,100,100,2023-04-30T18:25:00.138Z
true,6.700000047683716,100,100,2023-04-30T18:25:02.415Z
true,4,100,100,2023-04-30T18:25:04.205Z
true,5.300000190734863,100,100,2023-04-30T18:25:05.737Z
true,2.5999999046325684,100,100,2023-04-30T18:25:11.835Z
true,3.799999952316284,100,100,2023-04-30T18:25:13.597Z
true,5.099999904632568,100,100,2023-04-30T18:25:15.069Z
true,5,100,100,2023-04-30T18:25:16.561Z
true,3.200000047683716,100,100,2023-04-30T18:25:18.040Z
true,4.200000047683716,100,100,2023-04-30T18:25:19.669Z
true,3.5,100,100,2023-04-30T18:25:21.171Z
true,4.6000001430511475,100,100,2023-04-30T18:25:22.722Z
true,5.099999904632568,100,100,2023-04-30T18:25:24.567Z
true,4,100,100,2023-04-30T18:25:26.599Z
true,4.200000047683716,100,100,2023-04-30T18:25:28.249Z
true,2.700000047683716,100,100,2023-04-30T18:25:34.032Z
true,5.799999952316284,100,100,2023-04-30T18:25:35.662Z
true,3.6000001430511475,100,100,2023-04-30T18:25:37.311Z
true,3.200000047683716,100,100,2023-04-30T18:25:38.885Z
true,5.5,100,100,2023-04-30T18:25:40.559Z
true,3.4000000953674316,100,100,2023-04-30T18:25:42.219Z
true,4.8999998569488525,100,100,2023-04-30T18:25:43.924Z
true,5.199999809265137,100,100,2023-04-30T18:25:45.524Z
true,3.0999999046325684,100,100,2023-04-30T18:25:47.165Z
true,3.200000047683716,100,100,2023-04-30T18:25:48.867Z
true,3.299999952316284,100,100,2023-04-30T18:25:50.620Z
true,3.5999999046325684,100,100,2023-04-30T18:25:56.050Z
true,4.799999952316284,100,100,2023-04-30T18:25:58.158Z
true,3.200000047683716,100,100,2023-04-30T18:25:59.933Z
true,3.8999998569488525,100,100,2023-04-30T18:26:01.863Z
true,3.799999952316284,100,100,2023-04-30T18:26:03.605Z
true,3.200000047683716,100,100,2023-04-30T18:26:05.313Z
true,5.1000001430511475,100,100,2023-04-30T18:26:07.855Z
true,4.099999904632568,100,100,2023-04-30T18:26:09.703Z
true,3.799999952316284,100,100,2023-04-30T18:26:11.547Z
true,3.1000001430511475,100,100,2023-04-30T18:26:13.361Z
true,5.700000047683716,100,100,2023-04-30T18:26:15.478Z
true,4.5,100,100,2023-04-30T18:26:22.077Z
true,4.6000001430511475,100,100,2023-04-30T18:26:24.568Z
true,5.099999904632568,100,100,2023-04-30T18:26:27.029Z
true,5.699999809265137,100,100,2023-04-30T18:26:29.772Z
true,6.400000095367432,100,100,2023-04-30T18:26:32.069Z
true,3.4000000953674316,100,100,2023-04-30T18:26:34.194Z
true,4.299999952316284,100,100,2023-04-30T18:26:36.733Z
true,3.799999952316284,100,100,2023-04-30T18:26:39.275Z
true,4.6000001430511475,100,100,2023-04-30T18:26:42.057Z
true,3.8000001907348633,100,100,2023-04-30T18:26:44.271Z
true,4.1000001430511475,100,100,2023-04-30T18:26:46.382Z
true,3.200000047683716,100,100,2023-04-30T18:26:52.815Z
true,9.700000047683716,100,100,2023-04-30T18:26:55.456Z
true,4.3999998569488525,100,100,2023-04-30T18:26:58.213Z
true,5.200000047683716,100,100,2023-04-30T18:27:00.446Z
true,4.200000047683716,100,100,2023-04-30T18:27:02.830Z
true,3.8999998569488525,100,100,2023-04-30T18:27:05.623Z
true,3.0999999046325684,100,100,2023-04-30T18:27:07.872Z
true,3.3999998569488525,100,100,2023-04-30T18:27:10.121Z
true,3.200000047683716,100,100,2023-04-30T18:27:12.306Z
true,4.699999809265137,100,100,2023-04-30T18:27:15.121Z
true,4,100,100,2023-04-30T18:27:18.024Z
true,4.099999904632568,100,100,2023-04-30T18:27:25.175Z
true,5.799999952316284,100,100,2023-04-30T18:27:29.523Z
true,10.300000190734863,100,100,2023-04-30T18:27:33.297Z
true,8,100,100,2023-04-30T18:27:37.852Z
true,3.200000047683716,100,100,2023-04-30T18:27:41.229Z
true,4.200000047683716,100,100,2023-04-30T18:27:43.345Z
true,3,100,100,2023-04-30T18:27:45.666Z
true,3.6000001430511475,100,100,2023-04-30T18:27:47.966Z
true,3.5999999046325684,100,100,2023-04-30T18:27:50.287Z
true,3.0999999046325684,100,100,2023-04-30T18:27:52.463Z
true,5.3999998569488525,100,100,2023-04-30T18:27:54.875Z
true,4.799999952316284,100,100,2023-04-30T18:28:04.296Z
true,5.700000047683716,100,100,2023-04-30T18:28:10.605Z
true,8.600000143051147,100,100,2023-04-30T18:28:19.208Z
true,5.700000047683716,100,100,2023-04-30T18:28:26.697Z
true,3.200000047683716,100,100,2023-04-30T18:28:30.293Z
true,3.799999952316284,100,100,2023-04-30T18:28:33.913Z
true,4.900000095367432,100,100,2023-04-30T18:28:37.002Z
true,3.9000000953674316,100,100,2023-04-30T18:28:40.012Z
true,4.400000095367432,100,100,2023-04-30T18:28:43.593Z
true,4,100,100,2023-04-30T18:28:47.072Z
true,4.200000047683716,100,100,2023-04-30T18:28:49.832Z
true,4,100,100,2023-04-30T18:28:58.088Z
true,4.700000047683716,100,100,2023-04-30T18:29:01.707Z
true,4.700000047683716,100,100,2023-04-30T18:29:06.055Z
true,4.400000095367432,100,100,2023-04-30T18:29:09.014Z
true,3.4000000953674316,100,100,2023-04-30T18:29:11.544Z
true,4.900000095367432,100,100,2023-04-30T18:29:14.006Z
true,4.799999952316284,100,100,2023-04-30T18:29:16.513Z
true,3,100,100,2023-04-30T18:29:19.154Z
true,3.1000001430511475,100,100,2023-04-30T18:29:21.640Z
true,3.799999952316284,100,100,2023-04-30T18:29:24.158Z
true,3.200000047683716,100,100,2023-04-30T18:29:26.899Z
